season,adp_name,adp_team,adp_overall,adp_rb_rank,adp_start_date,adp_end_date,adp_drafts,ppr_points,ppr_ppg,games,actual_rb_rank,rank_outperformance,adp_expected_ppr,adp_residual_ppr,workload_expected_ppr,workload_residual_ppr,prior_available,prior_carries,prior_targets,prior_touches,prior_touch_share,prior_target_share,prior_i20_carries,prior_i10_carries,prior_i5_carries,prior_i20_targets,prior_i10_targets,prior_i20_share,prior_i10_share,prior_i5_share,prior_i20_rb_share,prior_i10_rb_share,prior_i5_rb_share,prior_i5_td_conversion,prior_team_i20_carries,prior_team_i10_carries,prior_team_i5_carries,prior_team_rb_i20_carries,prior_team_rb_i10_carries,prior_team_rb_i5_carries,prior_offensive_tds_per_game,prior_red_zone_trips,prior_i10_rush_rate,touch_share_delta,target_share_delta,i20_share_delta,i10_share_delta,i5_share_delta,i20_rb_share_delta,i10_rb_share_delta,i5_rb_share_delta,teammate_i5_delta,team_changed,head_coach_change
2022,Brian Robinson,WAS,112.700000,46,2022-09-03,2022-09-04,1633,112.700000,9.391667,12.000000,42,4,126.051743,-13.351743,115.749179,-3.049179,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
2022,Michael Carter,NYJ,113.300000,47,2022-09-03,2022-09-04,1633,128.000000,8.000000,16.000000,38,9,125.424953,2.575047,140.492043,-12.492043,1,148.000000,55.000000,184.000000,0.251023,0.093857,26.000000,17.000000,10.000000,2.000000,1.000000,0.333333,0.340000,0.285714,0.433333,0.472222,0.416667,0.300000,78.000000,50.000000,35.000000,60.000000,36.000000,24.000000,2.000000,60.000000,0.641026,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
2022,Antonio Gibson,WAS,114.700000,48,2022-09-03,2022-09-04,1633,165.900000,11.060000,15.000000,28,20,123.962442,41.937558,145.858740,20.041260,1,259.000000,53.000000,301.000000,0.363527,0.098513,48.000000,26.000000,18.000000,7.000000,5.000000,0.578313,0.541667,0.562500,0.738462,0.722222,0.720000,0.333333,83.000000,48.000000,32.000000,65.000000,36.000000,25.000000,2.000000,64.000000,0.640000,0.098063,0.022124,0.164028,0.127033,0.156250,0.255128,0.222222,0.220000,-0.125000,0,0
2022,Isiah Pacheco,KC,118.000000,49,2022-09-03,2022-09-04,1633,139.000000,8.176471,17.000000,36,13,120.515096,18.484904,111.188033,27.811967,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
2022,Jamaal Williams,DET,121.700000,50,2022-09-03,2022-09-04,1633,227.900000,13.405882,17.000000,13,37,116.649890,111.250110,127.298693,100.601307,1,153.000000,28.000000,179.000000,0.217762,0.049037,24.000000,10.000000,5.000000,0.000000,0.000000,0.428571,0.344828,0.357143,0.461538,0.384615,0.384615,0.600000,56.000000,29.000000,14.000000,52.000000,26.000000,13.000000,2.058824,59.000000,0.483333,0.026807,-0.020824,0.099458,0.011494,-0.023810,0.105374,0.016194,-0.015385,-0.095238,0,1
2022,Rachaad White,TB,123.300000,51,2022-09-03,2022-09-04,1633,144.100000,9.006250,16.000000,34,17,114.978450,29.121550,106.626887,37.473113,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
2022,Alexander Mattison,MIN,128.900000,52,2022-09-03,2022-09-04,1633,88.400000,5.200000,17.000000,48,4,109.128408,-20.728408,127.798238,-39.398238,1,135.000000,39.000000,167.000000,0.198337,0.067126,32.000000,15.000000,5.000000,8.000000,3.000000,0.355556,0.300000,0.192308,0.376471,0.312500,0.200000,0.200000,90.000000,50.000000,26.000000,85.000000,48.000000,25.000000,2.588235,71.000000,0.588235,0.064431,0.036638,0.137374,0.091045,0.049451,0.141176,0.079167,0.046154,-0.036630,0,0
2022,Zamir White,LV,130.500000,53,2022-09-03,2022-09-04,1633,7.000000,0.636364,11.000000,124,-71,107.456967,-100.456967,100.430613,-93.430613,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
2023,Christian McCaffrey,SF,2.400000,1,2023-08-30,2023-09-01,3146,395.300000,24.706250,16.000000,1,0,241.454031,153.845969,391.590089,3.709911,1,246.000000,108.000000,331.000000,0.255758,0.128968,40.000000,23.000000,14.000000,13.000000,3.000000,0.306931,0.350877,0.323529,0.469697,0.540541,0.523810,0.363636,101.000000,57.000000,34.000000,66.000000,37.000000,21.000000,2.941176,83.000000,0.655172,0.084473,0.058034,0.053597,0.114035,0.187166,0.089697,0.111969,0.190476,-0.096257,0,1
2023,Austin Ekeler,LAC,5.000000,2,2023-08-30,2023-09-01,3146,192.200000,13.728571,14.000000,25,-23,238.511019,-46.311019,310.047306,-117.847306,1,204.000000,127.000000,311.000000,0.356651,0.184325,51.000000,24.000000,11.000000,25.000000,13.000000,0.645570,0.631579,0.550000,0.708333,0.685714,0.611111,0.545455,79.000000,38.000000,20.000000,72.000000,35.000000,18.000000,2.411765,73.000000,0.441860,0.031124,0.041896,0.140519,0.080559,-0.092857,0.105924,0.057807,-0.108889,0.092857,0,0
2023,Bijan Robinson,ATL,8.800000,3,2023-08-30,2023-09-01,3146,252.300000,14.841176,17.000000,8,-5,234.209693,18.090307,200.864216,51.435784,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
2023,Saquon Barkley,NYG,9.000000,4,2023-08-30,2023-09-01,3146,225.200000,16.085714,14.000000,13,-9,233.983307,-8.783307,240.702886,-15.502886,1,295.000000,77.000000,352.000000,0.412178,0.155870,38.000000,23.000000,15.000000,3.000000,2.000000,0.487179,0.547619,0.600000,0.716981,0.766667,0.833333,0.466667,78.000000,42.000000,25.000000,53.000000,30.000000,18.000000,2.235294,57.000000,0.626866,0.146471,0.055164,0.247179,0.316850,0.412500,0.341981,0.391667,0.533333,-0.072500,0,1
2023,Nick Chubb,CLE,12.500000,5,2023-08-30,2023-09-01,3146,23.100000,11.550000,2.000000,86,-81,230.021560,-206.921560,243.201182,-220.101182,1,303.000000,37.000000,330.000000,0.386417,0.072835,42.000000,21.000000,13.000000,1.000000,1.000000,0.525000,0.567568,0.619048,0.617647,0.636364,0.722222,0.461538,80.000000,37.000000,21.000000,68.000000,33.000000,18.000000,2.235294,66.000000,0.544118,0.074074,0.023034,0.079348,0.055940,0.140787,0.111474,0.072261,0.172222,0.020704,0,0
2023,Tony Pollard,DAL,15.200000,6,2023-08-30,2023-09-01,3146,222.600000,13.094118,17.000000,14,-8,226.965355,-4.365355,235.848369,-13.248369,1,193.000000,55.000000,232.000000,0.265750,0.100733,23.000000,12.000000,7.000000,9.000000,5.000000,0.302632,0.285714,0.259259,0.353846,0.307692,0.269231,0.285714,76.000000,42.000000,27.000000,65.000000,39.000000,26.000000,3.058824,72.000000,0.538462,0.078389,0.027524,0.102632,0.202381,0.187831,0.103846,0.182692,0.169231,0.096561,0,0
2023,Derrick Henry,TEN,17.900000,7,2023-08-30,2023-09-01,3146,238.100000,14.005882,17.000000,10,-3,223.909150,14.190850,206.810368,31.289632,1,349.000000,41.000000,382.000000,0.503294,0.093822,40.000000,17.000000,15.000000,6.000000,3.000000,0.800000,0.809524,0.789474,0.930233,1.000000,1.000000,0.666667,50.000000,21.000000,19.000000,43.000000,17.000000,15.000000,1.882353,52.000000,0.456522,0.237669,0.055581,0.388235,0.400433,0.419103,0.399930,0.454545,0.444444,-0.101365,0,0
2023,Josh Jacobs,LV,21.900000,8,2023-08-30,2023-09-01,3146,183.100000,14.084615,13.000000,27,-19,219.381439,-36.281439,235.650453,-52.550453,1,341.000000,64.000000,394.000000,0.503193,0.114082,44.000000,24.000000,13.000000,4.000000,1.000000,0.771930,0.857143,0.866667,0.880000,0.888889,0.866667,0.384615,57.000000,28.000000,15.000000,50.000000,27.000000,15.000000,2.352941,66.000000,0.437500,0.177863,0.008297,0.278423,0.273810,0.275758,0.286250,0.188889,0.144444,-0.003030,0,1
2023,Rhamondre Stevenson,NE,23.400000,9,2023-08-30,2023-09-01,3146,147.700000,12.308333,12.000000,35,-26,217.683548,-69.983548,208.486869,-60.786869,1,210.000000,90.000000,279.000000,0.366623,0.172414,32.000000,19.000000,12.000000,9.000000,4.000000,0.516129,0.593750,0.600000,0.615385,0.678571,0.666667,0.166667,62.000000,32.000000,20.000000,52.000000,28.000000,18.000000,1.823529,63.000000,0.500000,0.190996,0.138193,0.263604,0.378064,0.385714,0.328028,0.454082,0.452381,-0.371429,0,0
2023,Jonathan Taylor,IND,25.900000,10,2023-08-30,2023-09-01,3146,156.400000,15.640000,10.000000,33,-23,214.853728,-58.453728,224.734143,-68.334143,1,192.000000,42.000000,220.000000,0.264741,0.072041,32.000000,16.000000,9.000000,5.000000,3.000000,0.421053,0.484848,0.500000,0.516129,0.640000,0.642857,0.333333,76.000000,33.000000,18.000000,62.000000,25.000000,14.000000,1.470588,54.000000,0.478261,-0.193952,-0.030726,-0.395461,-0.335152,-0.333333,-0.382861,-0.291818,-0.324885,0.055556,0,0
2023,Najee Harris,PIT,30.400000,11,2023-08-30,2023-09-01,3146,197.500000,11.617647,17.000000,23,-12,209.760053,-12.260053,230.839092,-33.339092,1,272.000000,53.000000,313.000000,0.366082,0.096189,42.000000,22.000000,12.000000,7.000000,5.000000,0.538462,0.550000,0.461538,0.700000,0.758621,0.750000,0.333333,78.000000,40.000000,26.000000,60.000000,29.000000,16.000000,1.647059,55.000000,0.555556,-0.097422,-0.046668,-0.186538,-0.189130,-0.185520,-0.235484,-0.241379,-0.250000,0.074661,0,0
2023,Joe Mixon,CIN,31.400000,12,2023-08-30,2023-09-01,3146,265.000000,15.588235,17.000000,6,6,208.628125,56.371875,226.758868,38.241132,1,210.000000,75.000000,270.000000,0.340050,0.125209,39.000000,29.000000,17.000000,13.000000,6.000000,0.520000,0.617021,0.607143,0.684211,0.805556,0.894737,0.352941,75.000000,47.000000,28.000000,57.000000,36.000000,19.000000,3.062500,70.000000,0.540230,-0.074253,0.036811,-0.213333,-0.160757,-0.202381,-0.195789,-0.127778,-0.049708,0.142857,0,0
2023,Travis Etienne Jr.,JAX,34.700000,13,2023-08-30,2023-09-01,3146,278.400000,16.376471,17.000000,3,10,204.892764,73.507236,219.014600,59.385400,1,221.000000,45.000000,256.000000,0.307692,0.077586,44.000000,23.000000,14.000000,6.000000,2.000000,0.494382,0.479167,0.466667,0.830189,0.821429,0.777778,0.214286,89.000000,48.000000,30.000000,53.000000,28.000000,18.000000,2.411765,72.000000,0.558140,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
2023,Breece Hall,NYJ,36.600000,14,2023-08-30,2023-09-01,3146,288.500000,16.970588,17.000000,2,12,202.742101,85.757899,191.710540,96.789460,1,80.000000,31.000000,99.000000,0.131824,0.052721,15.000000,9.000000,7.000000,5.000000,2.000000,0.238095,0.300000,0.350000,0.306122,0.409091,0.500000,0.285714,63.000000,30.000000,20.000000,49.000000,22.000000,14.000000,1.647059,58.000000,0.517241,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
2023,Jahmyr Gibbs,DET,36.700000,15,2023-08-30,2023-09-01,3146,244.100000,16.273333,15.000000,9,6,202.628908,41.471092,175.027795,69.072205,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
2023,Aaron Jones Sr.,GB,38.900000,16,2023-08-30,2023-09-01,3146,136.900000,12.445455,11.000000,37,-21,200.138667,-63.238667,206.393958,-69.493958,1,213.000000,73.000000,272.000000,0.337888,0.134438,31.000000,9.000000,3.000000,11.000000,6.000000,0.469697,0.321429,0.214286,0.516667,0.333333,0.230769,0.000000,66.000000,28.000000,14.000000,60.000000,27.000000,13.000000,2.294118,71.000000,0.444444,0.068889,0.020802,0.107060,-0.019481,-0.105714,0.119076,-0.051282,-0.150183,0.274286,0,0
2023,Kenneth Walker,SEA,47.900000,17,2023-08-30,2023-09-01,3146,199.400000,13.293333,15.000000,22,-5,189.951317,9.448683,199.007603,0.392397,1,228.000000,35.000000,255.000000,0.314039,0.063063,51.000000,16.000000,10.000000,1.000000,0.000000,0.750000,0.761905,1.000000,0.836066,0.842105,1.000000,0.200000,68.000000,21.000000,10.000000,61.000000,19.000000,10.000000,2.470588,74.000000,0.420000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
2023,Miles Sanders,CAR,52.900000,18,2023-08-30,2023-09-01,3146,91.600000,5.725000,16.000000,50,-32,184.291678,-92.691678,187.748473,-96.148473,1,260.000000,26.000000,280.000000,0.320000,0.051383,50.000000,27.000000,15.000000,0.000000,0.000000,0.396825,0.360000,0.312500,0.632911,0.613636,0.600000,0.466667,126.000000,75.000000,48.000000,79.000000,44.000000,25.000000,3.352941,80.000000,0.781250,0.126375,-0.020803,0.198627,0.202857,0.153409,0.357911,0.393636,0.374194,0.162879,1,0
2023,J.K. Dobbins,BAL,55.100000,19,2023-08-30,2023-09-01,3146,11.700000,11.700000,1.000000,105,-86,181.801437,-170.101437,165.999487,-154.299487,1,92.000000,8.000000,99.000000,0.122525,0.017167,14.000000,7.000000,4.000000,2.000000,2.000000,0.152174,0.170732,0.210526,0.245614,0.269231,0.333333,0.500000,92.000000,41.000000,19.000000,57.000000,26.000000,12.000000,1.941176,65.000000,0.577465,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
2023,Alexander Mattison,MIN,56.900000,20,2023-08-30,2023-09-01,3146,137.200000,8.575000,16.000000,36,-16,179.763967,-42.563967,173.912512,-36.712512,1,74.000000,18.000000,89.000000,0.105701,0.027907,14.000000,12.000000,4.000000,5.000000,1.000000,0.200000,0.266667,0.142857,0.241379,0.315789,0.173913,0.500000,70.000000,45.000000,28.000000,58.000000,38.000000,23.000000,2.823529,75.000000,0.445545,-0.092637,-0.039219,-0.155556,-0.033333,-0.049451,-0.135091,0.003289,-0.026087,-0.046703,0,1
2023,Dameon Pierce,HOU,57.000000,21,2023-08-30,2023-09-01,3146,76.700000,5.900000,13.000000,55,-34,179.650774,-102.950774,180.186126,-103.486126,1,220.000000,39.000000,250.000000,0.336474,0.069395,33.000000,16.000000,9.000000,2.000000,1.000000,0.532258,0.500000,0.500000,0.622642,0.592593,0.600000,0.333333,62.000000,32.000000,18.000000,53.000000,27.000000,15.000000,1.588235,54.000000,0.524590,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
2023,Cam Akers,MIN,63.100000,22,2023-08-30,2023-09-01,3146,46.700000,7.783333,6.000000,66,-44,172.746015,-126.046015,152.234681,-105.534681,1,188.000000,18.000000,201.000000,0.269437,0.034816,28.000000,14.000000,8.000000,3.000000,3.000000,0.509091,0.538462,0.533333,0.848485,0.823529,0.727273,0.625000,55.000000,26.000000,15.000000,33.000000,17.000000,11.000000,1.823529,51.000000,0.400000,0.259548,0.029858,0.484701,0.538462,0.533333,0.821818,0.823529,0.727273,-0.329412,1,0
2023,James Conner,ARI,66.200000,23,2023-08-30,2023-09-01,3146,201.500000,15.500000,13.000000,18,5,169.237039,32.262961,202.495705,-0.995705,1,183.000000,58.000000,229.000000,0.265661,0.090484,25.000000,15.000000,8.000000,4.000000,2.000000,0.337838,0.416667,0.347826,0.625000,0.714286,0.666667,0.500000,74.000000,36.000000,23.000000,40.000000,21.000000,12.000000,1.882353,55.000000,0.514286,-0.001677,0.022302,-0.086405,-0.092424,-0.252174,-0.021154,0.031359,-0.115942,0.094203,0,0
2023,Rachaad White,TB,68.100000,24,2023-08-30,2023-09-01,3146,271.900000,15.994118,17.000000,4,20,167.086376,104.813624,204.118186,67.781814,1,130.000000,58.000000,180.000000,0.207135,0.079452,12.000000,6.000000,4.000000,8.000000,2.000000,0.250000,0.200000,0.235294,0.292683,0.230769,0.266667,0.250000,48.000000,30.000000,17.000000,41.000000,26.000000,15.000000,1.823529,60.000000,0.352941,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
2023,Alvin Kamara,NO,69.200000,25,2023-08-30,2023-09-01,3146,227.000000,17.461538,13.000000,12,13,165.841256,61.158744,164.457075,62.542925,1,223.000000,77.000000,280.000000,0.353090,0.155556,25.000000,8.000000,4.000000,11.000000,1.000000,0.396825,0.285714,0.285714,0.625000,0.615385,0.500000,0.500000,63.000000,28.000000,14.000000,40.000000,13.000000,8.000000,2.117647,63.000000,0.549020,-0.011467,0.015388,-0.155806,-0.314286,-0.380952,-0.125000,-0.202797,-0.300000,0.119048,0,1
2023,Javonte Williams,DEN,72.800000,26,2023-08-30,2023-09-01,3146,177.200000,11.075000,16.000000,29,-3,161.766316,15.433684,148.783980,28.416020,1,47.000000,23.000000,63.000000,0.080666,0.042435,4.000000,4.000000,2.000000,7.000000,4.000000,0.097561,0.137931,0.100000,0.200000,0.250000,0.200000,0.000000,41.000000,29.000000,20.000000,20.000000,16.000000,10.000000,1.705882,46.000000,0.508772,-0.225685,-0.059488,-0.267145,-0.328736,-0.334783,-0.218919,-0.250000,-0.276190,-0.078261,0,1
2023,D'Andre Swift,PHI,75.900000,27,2023-08-30,2023-09-01,3146,201.300000,12.581250,16.000000,19,8,158.257339,43.042661,157.744068,43.555932,1,100.000000,70.000000,148.000000,0.173709,0.124113,25.000000,12.000000,5.000000,14.000000,3.000000,0.250000,0.187500,0.116279,0.274725,0.196721,0.121951,0.400000,100.000000,64.000000,43.000000,91.000000,61.000000,41.000000,3.058824,78.000000,0.603774,-0.085415,-0.012489,-0.107143,-0.191810,-0.312292,-0.109890,-0.226356,-0.339587,0.433555,1,0
2023,David Montgomery,DET,76.800000,28,2023-08-30,2023-09-01,3146,207.200000,14.800000,14.000000,17,11,157.238604,49.961396,103.729341,103.470659,1,201.000000,40.000000,235.000000,0.305592,0.110193,34.000000,16.000000,4.000000,3.000000,1.000000,0.395349,0.380952,0.166667,0.566667,0.571429,0.285714,0.500000,86.000000,42.000000,24.000000,60.000000,28.000000,14.000000,2.176471,61.000000,0.666667,-0.028995,0.013602,-0.110534,-0.164502,-0.375000,-0.115873,-0.155844,-0.364286,0.250000,1,1
2023,James Cook III,BUF,77.600000,29,2023-08-30,2023-09-01,3146,236.700000,13.923529,17.000000,11,18,156.333062,80.366938,151.596384,85.103616,1,89.000000,32.000000,110.000000,0.142487,0.057971,13.000000,4.000000,0.000000,6.000000,2.000000,0.164557,0.105263,0.000000,0.254902,0.173913,0.000000,0.000000,79.000000,38.000000,22.000000,51.000000,23.000000,11.000000,3.125000,84.000000,0.520548,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
2023,Isiah Pacheco,KC,79.200000,30,2023-08-30,2023-09-01,3146,215.900000,15.421429,14.000000,15,15,154.521978,61.378022,163.560756,52.339244,1,170.000000,14.000000,183.000000,0.217857,0.022690,31.000000,20.000000,10.000000,1.000000,0.000000,0.348315,0.444444,0.344828,0.469697,0.606061,0.500000,0.400000,89.000000,45.000000,29.000000,66.000000,33.000000,20.000000,3.470588,83.000000,0.401786,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
2023,Antonio Gibson,WAS,88.900000,31,2023-08-30,2023-09-01,3146,131.400000,8.212500,16.000000,39,-8,143.542278,-12.142278,156.420827,-25.020827,1,149.000000,58.000000,195.000000,0.223624,0.108209,26.000000,16.000000,10.000000,6.000000,2.000000,0.320988,0.372093,0.416667,0.406250,0.470588,0.500000,0.300000,81.000000,43.000000,24.000000,64.000000,34.000000,20.000000,1.941176,59.000000,0.565789,-0.139903,0.009696,-0.257326,-0.169574,-0.145833,-0.332212,-0.251634,-0.220000,0.187500,0,0
2023,AJ Dillon,GB,91.700000,32,2023-08-30,2023-09-01,3146,117.600000,7.840000,15.000000,42,-10,140.372881,-22.772881,124.095784,-6.495784,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
2023,Brian Robinson,WAS,94.200000,33,2023-08-30,2023-09-01,3146,200.100000,13.340000,15.000000,21,12,137.543061,62.556939,155.313106,44.786894,1,205.000000,12.000000,214.000000,0.245413,0.022388,24.000000,14.000000,9.000000,1.000000,0.000000,0.296296,0.325581,0.375000,0.375000,0.411765,0.450000,0.222222,81.000000,43.000000,24.000000,64.000000,34.000000,20.000000,1.941176,59.000000,0.565789,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
2023,Khalil Herbert,CHI,94.400000,34,2023-08-30,2023-09-01,3146,112.500000,9.375000,12.000000,43,-9,137.316676,-24.816676,122.035863,-9.535863,1,129.000000,12.000000,138.000000,0.179454,0.033058,20.000000,8.000000,8.000000,2.000000,0.000000,0.232558,0.190476,0.333333,0.333333,0.285714,0.571429,0.250000,86.000000,42.000000,24.000000,60.000000,28.000000,14.000000,2.176471,61.000000,0.666667,0.032837,0.002755,0.091382,0.076840,0.208333,0.142857,0.134199,0.421429,-0.125000,0,1
2023,Rashaad Penny,PHI,97.300000,35,2023-08-30,2023-09-01,3146,4.800000,1.600000,3.000000,116,-81,134.034085,-129.234085,112.054648,-107.254648,1,57.000000,5.000000,61.000000,0.075123,0.009009,5.000000,1.000000,0.000000,1.000000,0.000000,0.073529,0.047619,0.000000,0.081967,0.052632,0.000000,0.000000,68.000000,21.000000,10.000000,61.000000,19.000000,10.000000,2.470588,74.000000,0.420000,-0.096345,-0.007798,-0.248504,-0.238095,-0.222222,-0.276523,-0.255061,-0.250000,0.777778,1,0
2023,Samaje Perine,DEN,99.300000,36,2023-08-30,2023-09-01,3146,125.300000,7.370588,17.000000,40,-4,131.770230,-6.470230,130.656457,-5.356457,1,96.000000,51.000000,134.000000,0.168766,0.085142,18.000000,7.000000,2.000000,8.000000,2.000000,0.240000,0.148936,0.071429,0.315789,0.194444,0.105263,0.000000,75.000000,47.000000,28.000000,57.000000,36.000000,19.000000,3.062500,70.000000,0.540230,0.067656,0.028052,0.206667,0.121158,0.071429,0.275789,0.161111,0.105263,-0.202381,1,0
2023,Jamaal Williams,NO,104.200000,37,2023-08-30,2023-09-01,3146,60.800000,4.676923,13.000000,61,-24,126.223783,-65.423783,141.334428,-80.534428,1,263.000000,16.000000,275.000000,0.322770,0.028369,59.000000,46.000000,34.000000,2.000000,1.000000,0.590000,0.718750,0.790698,0.648352,0.754098,0.829268,0.411765,100.000000,64.000000,43.000000,91.000000,61.000000,41.000000,3.058824,78.000000,0.603774,0.105008,-0.020668,0.161429,0.373922,0.433555,0.186813,0.369483,0.444653,-0.312292,1,0
2023,Zach Charbonnet,SEA,107.200000,38,2023-08-30,2023-09-01,3146,106.100000,6.631250,16.000000,45,-7,122.828000,-16.728000,109.742218,-3.642218,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
2023,Damien Harris,BUF,110.600000,39,2023-08-30,2023-09-01,3146,19.000000,3.166667,6.000000,91,-52,118.979446,-99.979446,102.736194,-83.736194,1,106.000000,23.000000,123.000000,0.161629,0.044061,13.000000,6.000000,4.000000,7.000000,6.000000,0.209677,0.187500,0.200000,0.250000,0.214286,0.222222,0.750000,62.000000,32.000000,20.000000,52.000000,28.000000,18.000000,1.823529,63.000000,0.500000,-0.101214,0.004137,-0.254969,-0.400735,-0.371429,-0.278736,-0.397959,-0.349206,0.385714,1,0
2023,Jerick McKinnon,KC,111.300000,40,2023-08-30,2023-09-01,3146,80.200000,6.683333,12.000000,54,-14,118.187096,-37.987096,143.746855,-63.546855,1,72.000000,72.000000,128.000000,0.152381,0.116694,20.000000,7.000000,5.000000,17.000000,12.000000,0.224719,0.155556,0.172414,0.303030,0.212121,0.250000,0.000000,89.000000,45.000000,29.000000,66.000000,33.000000,20.000000,3.470588,83.000000,0.401786,0.123311,0.085346,0.200910,0.155556,0.172414,0.270772,0.212121,0.250000,-0.215172,0,0
2023,Elijah Mitchell,SF,115.100000,41,2023-08-30,2023-09-01,3146,47.500000,4.318182,11.000000,64,-23,113.885771,-66.385771,107.021189,-59.521189,1,45.000000,4.000000,48.000000,0.058182,0.007937,12.000000,7.000000,3.000000,1.000000,1.000000,0.118812,0.122807,0.088235,0.181818,0.189189,0.142857,0.333333,101.000000,57.000000,34.000000,66.000000,37.000000,21.000000,2.941176,83.000000,0.655172,-0.214436,-0.032144,-0.214521,-0.159244,-0.161765,-0.356643,-0.269144,-0.241758,0.123529,0,0
2023,De'Von Achane,MIA,117.800000,42,2023-08-30,2023-09-01,3146,192.700000,17.518182,11.000000,24,18,110.829566,81.870434,99.926230,92.773770,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
2023,Jaylen Warren,PIT,119.800000,43,2023-08-30,2023-09-01,3146,200.400000,11.788235,17.000000,20,23,108.565710,91.834290,113.281107,87.118893,1,77.000000,33.000000,105.000000,0.122807,0.059891,13.000000,4.000000,2.000000,5.000000,1.000000,0.166667,0.100000,0.076923,0.216667,0.137931,0.125000,0.500000,78.000000,40.000000,26.000000,60.000000,29.000000,16.000000,1.647059,55.000000,0.555556,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
